Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
10/23/2016,2016,Fairfield,1674260,2050000,Single Family,Detached House,3,1,1092,1.340225,West
10/23/2016,2016,Greenwich,1504370,2647500,Single Family,Detached House,3,2,917,1.340225,South
10/24/2016,2016,,130260,85000,Single Family,Detached House,3,1,1064,1.340225,South
10/24/2016,2016,Stamford,380110,675000,Single Family,Detached House,3,1,1032,1.340225,North
10/25/2016,2016,Stamford,389190,668000,Single Family,Detached House,3,3,,1.340225,South
10/25/2016,2016,,395350,610000,Single Family,Detached House,3,3,1041,1.340225,East
10/28/2016,2016,Stamford,759340,1125000,Single Family,Detached House,3,3,989,1.340225,East
10/28/2016,2016,Bridgeport,191640,241314,Two Family,Duplex,4,4,1483,1.340225,West
10/28/2016,2016,Waterbury,100670,63750,Single Family,Detached House,3,2,1029,1.340225,South
10/28/2016,2016,,146860,115000,Single Family,Detached House,3,3,1063,1.340225,North
10/28/2016,2016,Waterbury,99010,71500,Single Family,Detached House,3,3,1097,1.340225,North
10/29/2016,2016,,,50000,Single Family,Detached House,3,1,939,1.340225,South
10/29/2016,2016,Bridgeport,163350,144200,Single Family,Detached House,3,3,977,1.340225,West
10/29/2016,2016,Waterbury,75890,22126,Single Family,Detached House,3,3,,1.340225,East
10/29/2016,2016,Bridgeport,199490,180000,Three Family,Triplex,6,4,1977,1.340225,South
10/29/2016,2016,West Hartford,,375000,Single Family,Detached House,3,1,956,1.340225,South
10/30/2016,2016,West Hartford,111790,155000,Single Family,Detached House,3,3,947,1.340225,West
10/31/2016,2016,Stamford,283220,525000,Two Family,Duplex,4,2,1315,1.340225,South
10/31/2016,2016,West Hartford,,725000,Single Family,Detached House,3,2,1100,1.340225,West
10/31/2016,2016,,149100,220000,Single Family,Detached House,3,2,986,1.340225,East
10/31/2016,2016,Fairfield,560420,867500,Single Family,Detached House,3,2,1079,1.340225,East
11/1/2016,2016,,107010,139000,Single Family,Detached House,3,2,966,1.340225,South
11/1/2016,2016,Stamford,752770,975000,Single Family,Detached House,3,2,1077,1.340225,West
11/1/2016,2016,Stamford,419870,712000,Single Family,Detached House,3,3,994,1.340225,West
11/4/2016,2016,Fairfield,566090,1125000,Single Family,Detached House,3,1,970,1.340225,North
11/4/2016,2016,West Hartford,216230,327500,Single Family,Detached House,3,2,1083,1.340225,East
11/4/2016,2016,West Hartford,251930,395000,Single Family,Detached House,3,2,1047,1.340225,South
11/4/2016,2016,Stamford,552950,1175000,Single Family,Detached House,3,1,1087,1.340225,South
11/4/2016,2016,West Hartford,329770,540000,?,Detached House,3,1,,1.340225,West
11/4/2016,2016,,85780,35000,Single Family,Detached House,3,3,1034,1.340225,South
11/4/2016,2016,Bridgeport,,44467,Single Family,Detached House,3,3,1047,1.340225,East
11/4/2016,2016,Waterbury,85550,70000,Two Family,Duplex,4,2,1301,1.340225,East
11/4/2016,2016,,697200,970000,?,Detached House,3,2,940,1.340225,North
11/5/2016,2016,Greenwich,539630,1315000,Single Family,Detached House,3,2,1063,1.340225,West
11/5/2016,2016,Waterbury,78800,36000,Single Family,Detached House,3,3,992,1.340225,North
11/5/2016,2016,Bridgeport,,165000,Four Family,Fourplex,8,8,2509,1.340225,South
11/6/2016,2016,Waterbury,88100,115000,?,Detached House,3,2,,1.340225,West
11/6/2016,2016,Waterbury,41050,49900,Single Family,Detached House,3,2,1085,1.340225,South
11/6/2016,2016,,488950,650000,Single Family,Detached House,3,1,1084,1.340225,West
11/6/2016,2016,Greenwich,596680,626850,Single Family,Detached House,3,1,1068,1.340225,North
11/6/2016,2016,,154490,260000,Single Family,Detached House,3,2,970,1.340225,West
11/8/2016,2016,Fairfield,665350,1170000,?,Detached House,3,1,1007,1.340225,North
11/8/2016,2016,Waterbury,13990,27000,?,Detached House,3,2,1089,1.340225,East
11/12/2016,2016,Waterbury,,55000,Three Family,Triplex,6,6,2044,1.340225,North
11/12/2016,2016,Waterbury,79480,61000,Three Family,Triplex,6,5,2126,1.340225,East
11/12/2016,2016,West Hartford,189910,295000,Single Family,Detached House,3,3,937,1.340225,West
11/14/2016,2016,West Hartford,250600,407000,?,Detached House,3,3,,1.340225,East
11/14/2016,2016,,250600,407000,Single Family,Detached House,3,2,994,1.340225,East
11/14/2016,2016,West Hartford,148680,196000,Single Family,Detached House,3,1,1020,1.340225,North
11/14/2016,2016,Fairfield,329490,355000,Single Family,Detached House,3,2,1048,1.340225,South
11/15/2016,2016,Greenwich,1303400,2600000,Single Family,Detached House,3,1,938,1.340225,West
11/18/2016,2016,Greenwich,1315020,2200000,?,Detached House,3,3,1089,1.340225,South
11/18/2016,2016,Bridgeport,140820,41500,Two Family,Duplex,4,3,1366,1.340225,West
11/18/2016,2016,Waterbury,71140,35800,Single Family,Detached House,3,1,968,1.340225,East
11/18/2016,2016,Stamford,253800,438000,?,Detached House,3,2,1099,1.340225,East
11/18/2016,2016,Fairfield,275100,540000,Single Family,Detached House,3,2,,1.340225,East
11/20/2016,2016,,794990,1335000,Single Family,Detached House,3,1,1027,1.340225,South
11/20/2016,2016,Fairfield,436730,710000,Single Family,Detached House,3,3,964,1.340225,West
11/21/2016,2016,Bridgeport,151340,89309,?,Duplex,4,3,1294,1.340225,West
11/21/2016,2016,Waterbury,85640,72000,Single Family,Detached House,3,2,957,1.340225,West
11/21/2016,2016,Waterbury,98060,146000,Single Family,Detached House,3,2,,1.340225,North
11/21/2016,2016,,155350,117000,Three Family,Triplex,6,5,1896,1.340225,West
11/21/2016,2016,Bridgeport,112780,149900,Single Family,Detached House,3,1,1029,1.340225,East
11/21/2016,2016,West Hartford,241080,375000,Single Family,Detached House,3,1,988,1.340225,West
11/21/2016,2016,Stamford,169050,250000,?,Detached House,3,3,999,1.340225,South
11/22/2016,2016,Stamford,283030,300000,Single Family,Detached House,3,1,940,1.340225,East
11/25/2016,2016,Bridgeport,191700,228000,Single Family,Detached House,3,1,918,1.340225,West
11/25/2016,2016,Stamford,440450,560000,Single Family,Detached House,3,1,1021,1.340225,West
11/26/2016,2016,Stamford,,425000,?,Duplex,4,3,1483,1.340225,South
11/26/2016,2016,Bridgeport,135130,56000,Single Family,Detached House,3,3,,1.340225,North
11/26/2016,2016,Fairfield,2297050,2825000,Single Family,Detached House,3,2,903,1.340225,South
11/26/2016,2016,Stamford,384600,510000,Single Family,Detached House,3,2,933,1.340225,North
11/26/2016,2016,Waterbury,97020,120000,Three Family,Triplex,6,6,1812,1.340225,East
11/27/2016,2016,,1207440,646750,Single Family,Detached House,3,3,910,1.340225,North
11/27/2016,2016,Waterbury,100100,125000,Single Family,Detached House,3,2,910,1.340225,East
11/27/2016,2016,West Hartford,247520,409900,?,Detached House,3,1,1020,1.340225,North
11/27/2016,2016,Greenwich,7639380,10832000,?,Detached House,3,1,1065,1.340225,South
11/29/2016,2016,Waterbury,19800,8000,?,Detached House,3,2,934,1.340225,South
11/29/2016,2016,Waterbury,28780,30000,Three Family,Triplex,6,4,2004,1.340225,East
12/2/2016,2016,Bridgeport,210480,155000,Three Family,Triplex,6,4,2080,1.340225,North
12/3/2016,2016,Stamford,348530,520000,Single Family,Detached House,3,1,,1.340225,West
12/3/2016,2016,Waterbury,54710,23000,Single Family,Detached House,3,2,931,1.340225,East
12/3/2016,2016,Stamford,410350,695000,Single Family,Detached House,3,1,1004,1.340225,West
12/4/2016,2016,Bridgeport,172600,66000,Two Family,Duplex,4,3,1332,1.340225,North
12/4/2016,2016,West Hartford,113820,177500,Single Family,Detached House,3,2,947,1.340225,East
12/5/2016,2016,Waterbury,,125000,Single Family,Detached House,3,2,1090,1.340225,East
12/5/2016,2016,Fairfield,331800,250000,Single Family,Detached House,3,2,1057,1.340225,East
12/5/2016,2016,Stamford,730170,1075000,Single Family,Detached House,3,1,905,1.340225,North
12/5/2016,2016,Greenwich,4264260,4070000,Single Family,Detached House,3,2,967,1.340225,East
12/6/2016,2016,Fairfield,499100,558000,Single Family,Detached House,3,1,1023,1.340225,West
12/6/2016,2016,Stamford,,535250,Single Family,Detached House,3,2,991,1.340225,East
12/6/2016,2016,Waterbury,101400,110000,?,Detached House,3,2,1090,1.340225,North
12/6/2016,2016,Greenwich,767130,1352500,Single Family,Detached House,3,2,957,1.340225,East
12/9/2016,2016,West Hartford,251860,393000,?,Detached House,3,1,1006,1.340225,West
12/9/2016,2016,Bridgeport,94540,92000,Single Family,Detached House,3,1,1093,1.340225,East
12/9/2016,2016,Fairfield,316750,420000,Single Family,Detached House,3,2,1002,1.340225,West
12/9/2016,2016,West Hartford,173250,220000,?,Detached House,3,3,1021,1.340225,East
12/9/2016,2016,West Hartford,213640,365000,Single Family,Detached House,3,1,925,1.340225,North
12/10/2016,2016,Bridgeport,173900,110000,Three Family,Triplex,6,6,1954,1.340225,West
12/10/2016,2016,Greenwich,,1817414,Single Family,Detached House,3,2,1081,1.340225,East
12/10/2016,2016,Greenwich,750260,1050000,Single Family,Detached House,3,2,906,1.340225,North
12/10/2016,2016,Bridgeport,140690,80100,Single Family,Detached House,3,2,1036,1.340225,East
12/10/2016,2016,Stamford,1533350,2500000,Single Family,Detached House,3,3,1036,1.340225,East
12/11/2016,2016,West Hartford,138110,190000,Single Family,Detached House,3,3,,1.340225,East
12/11/2016,2016,West Hartford,170590,210000,Single Family,Detached House,3,1,972,1.340225,South
12/12/2016,2016,,,4825000,Single Family,Detached House,3,3,918,1.340225,West
12/13/2016,2016,Waterbury,75490,64500,Single Family,Detached House,3,3,962,1.340225,South
12/13/2016,2016,Waterbury,77310,85000,Two Family,Duplex,4,3,,1.340225,South
12/13/2016,2016,Waterbury,67410,85501,Single Family,Detached House,3,3,921,1.340225,East
12/13/2016,2016,Stamford,278420,367000,Single Family,Detached House,3,1,,1.340225,North
12/16/2016,2016,Stamford,380470,540000,Single Family,Detached House,3,2,1024,1.340225,East
12/16/2016,2016,Waterbury,,93500,Single Family,Detached House,3,1,902,1.340225,North
12/16/2016,2016,,206140,110000,Three Family,Triplex,6,6,2135,1.340225,North
12/17/2016,2016,Waterbury,138200,78750,Single Family,Detached House,3,3,918,1.340225,South
12/18/2016,2016,Waterbury,104640,145000,Single Family,Detached House,3,3,,1.340225,North
12/18/2016,2016,Stamford,,817500,Single Family,Detached House,3,1,912,1.340225,North
12/18/2016,2016,West Hartford,346570,610000,Single Family,Detached House,3,3,1004,1.340225,East
12/18/2016,2016,Bridgeport,,43144,Single Family,Detached House,3,2,950,1.340225,East
12/19/2016,2016,Fairfield,594860,750000,Single Family,Detached House,3,1,906,1.340225,West
12/19/2016,2016,Bridgeport,141960,34050,Three Family,Triplex,6,5,1994,1.340225,North
12/19/2016,2016,Greenwich,1712200,2935000,Single Family,Detached House,3,1,964,1.340225,East
12/19/2016,2016,,379400,410000,?,Detached House,3,3,967,1.340225,East
12/19/2016,2016,Waterbury,57410,67000,?,Detached House,3,2,1089,1.340225,North
12/19/2016,2016,Bridgeport,131760,82000,Single Family,Detached House,3,2,,1.340225,North
12/19/2016,2016,Bridgeport,83280,30000,?,Detached House,3,2,901,1.340225,North
12/20/2016,2016,Greenwich,901040,1425000,?,Detached House,3,3,1000,1.340225,West
12/20/2016,2016,Fairfield,467670,635000,Single Family,Detached House,3,2,1087,1.340225,West
12/20/2016,2016,Fairfield,626780,735000,?,Detached House,3,2,1012,1.340225,West
12/20/2016,2016,,339150,617000,Single Family,Detached House,3,3,934,1.340225,West
12/20/2016,2016,Stamford,,163333,Single Family,Detached House,3,3,921,1.340225,East
12/23/2016,2016,Bridgeport,180020,285000,Two Family,Duplex,4,4,,1.340225,East
12/23/2016,2016,,233960,240000,?,Triplex,6,4,1879,1.340225,South
12/23/2016,2016,West Hartford,178220,277000,?,Detached House,3,1,1008,1.340225,West
12/23/2016,2016,Bridgeport,172720,147000,Two Family,Duplex,4,2,1491,1.340225,North
12/24/2016,2016,Bridgeport,107280,85000,Single Family,Detached House,3,1,1027,1.340225,West
12/27/2016,2016,Stamford,301520,255000,Four Family,Fourplex,8,8,2510,1.340225,South
12/27/2016,2016,Waterbury,102090,10000,Three Family,Triplex,6,5,,1.340225,East
12/27/2016,2016,Waterbury,100930,15000,Three Family,Triplex,6,4,1817,1.340225,East
12/30/2016,2016,Waterbury,58890,30000,?,Detached House,3,1,950,1.340225,North
12/30/2016,2016,West Hartford,207270,400000,?,Detached House,3,2,900,1.340225,North
12/31/2016,2016,,98610,119000,Single Family,Detached House,3,3,983,1.340225,South
12/31/2016,2016,Bridgeport,135890,49000,Two Family,Duplex,4,2,1486,1.340225,South
12/31/2016,2016,Fairfield,,495000,Single Family,Detached House,3,3,951,1.340225,West
12/31/2016,2016,Stamford,238270,330000,Single Family,Detached House,3,2,1006,1.340225,West
12/31/2016,2016,Bridgeport,,240000,Single Family,Detached House,3,3,903,1.340225,East
1/2/2017,2017,Fairfield,341040,675000,Single Family,Detached House,3,1,1081,1.348259,East
1/2/2017,2017,West Hartford,302750,609807,Single Family,Detached House,3,1,1024,1.348259,North
1/2/2017,2017,Bridgeport,164750,205000,Two Family,Duplex,4,4,,1.348259,South
1/6/2017,2017,Fairfield,304920,585000,Single Family,Detached House,3,2,1046,1.348259,South
1/6/2017,2017,Fairfield,340620,299250,Single Family,Detached House,3,2,1030,1.348259,West
1/6/2017,2017,,742700,1580000,?,Detached House,3,3,1092,1.348259,South
1/7/2017,2017,Waterbury,66460,61900,?,Detached House,3,1,1011,1.348259,North
1/8/2017,2017,Stamford,218690,320000,Single Family,Detached House,3,2,1086,1.348259,West
1/9/2017,2017,,169020,85000,Single Family,Detached House,3,1,972,1.348259,North
1/10/2017,2017,Fairfield,1307180,1100000,Single Family,Detached House,3,3,911,1.348259,East
1/13/2017,2017,West Hartford,,1246505,Single Family,Detached House,3,2,1039,1.348259,East
1/13/2017,2017,Stamford,313940,400000,Single Family,Detached House,3,2,914,1.348259,West
1/13/2017,2017,Waterbury,83290,78000,Single Family,Detached House,3,1,1078,1.348259,South
1/14/2017,2017,Greenwich,1502830,2675000,Single Family,Detached House,3,2,993,1.348259,East
1/15/2017,2017,Waterbury,53210,32500,?,Triplex,6,6,1847,1.348259,North
1/15/2017,2017,Waterbury,47510,36000,Three Family,Triplex,6,6,2068,1.348259,North
1/15/2017,2017,Greenwich,688100,1128000,Single Family,Detached House,3,2,907,1.348259,South
1/15/2017,2017,Waterbury,,116000,Single Family,Detached House,3,1,,1.348259,South
1/15/2017,2017,Stamford,,800000,Single Family,Detached House,3,3,1073,1.348259,North
1/15/2017,2017,Bridgeport,138390,208000,Single Family,Detached House,3,1,1042,1.348259,East
1/16/2017,2017,Bridgeport,187800,70000,Single Family,Detached House,3,2,,1.348259,West
1/17/2017,2017,Fairfield,625940,625000,Single Family,Detached House,3,3,,1.348259,South
1/21/2017,2017,,,447500,Single Family,Detached House,3,3,1010,1.348259,South
1/21/2017,2017,Stamford,,420000,?,Duplex,4,2,1476,1.348259,East
1/21/2017,2017,Waterbury,112390,180000,?,Detached House,3,2,1008,1.348259,South
1/23/2017,2017,Fairfield,507850,800000,Single Family,Detached House,3,2,929,1.348259,West
1/23/2017,2017,Waterbury,116250,163500,Single Family,Detached House,3,1,1011,1.348259,South
1/23/2017,2017,Waterbury,39450,14500,Single Family,Detached House,3,2,922,1.348259,South
1/27/2017,2017,West Hartford,257670,433000,?,Detached House,3,2,916,1.348259,North
1/27/2017,2017,Bridgeport,73510,174827,Single Family,Detached House,3,3,,1.348259,East
1/28/2017,2017,Stamford,324640,545000,Single Family,Detached House,3,1,1065,1.348259,West
1/28/2017,2017,Bridgeport,117300,83000,?,Detached House,3,3,902,1.348259,West
1/28/2017,2017,Bridgeport,148710,176800,Three Family,Triplex,6,5,2087,1.348259,South
1/28/2017,2017,Waterbury,76810,109900,Single Family,Detached House,3,1,934,1.348259,North
1/29/2017,2017,Bridgeport,186640,120000,?,Duplex,4,4,1379,1.348259,West
1/29/2017,2017,Bridgeport,142840,151620,?,Detached House,3,1,1018,1.348259,East
1/29/2017,2017,West Hartford,193690,350000,Single Family,Detached House,3,1,1075,1.348259,West
1/29/2017,2017,Waterbury,43370,45000,Single Family,Detached House,3,1,1012,1.348259,South
1/29/2017,2017,Greenwich,1811110,2000000,Single Family,Detached House,3,3,951,1.348259,East
1/30/2017,2017,West Hartford,211190,260000,Single Family,Detached House,3,1,,1.348259,East
1/31/2017,2017,,69270,38500,Single Family,Detached House,3,2,906,1.348259,West
2/3/2017,2017,West Hartford,317310,390000,Single Family,Detached House,3,3,911,1.348259,West
2/3/2017,2017,West Hartford,395360,690000,Single Family,Detached House,3,1,976,1.348259,East
2/4/2017,2017,Waterbury,45420,70000,Three Family,Triplex,6,4,1811,1.348259,South
2/4/2017,2017,Greenwich,1192940,2628700,?,Detached House,3,1,1039,1.348259,West
2/4/2017,2017,Stamford,318890,515000,?,Detached House,3,2,1028,1.348259,East
2/4/2017,2017,Bridgeport,162370,50000,Two Family,Duplex,4,4,1259,1.348259,West
2/6/2017,2017,Bridgeport,193870,260000,Single Family,Detached House,3,1,997,1.348259,North
2/7/2017,2017,Fairfield,333970,405000,Single Family,Detached House,3,3,1084,1.348259,East
2/7/2017,2017,Fairfield,619220,1775000,Single Family,Detached House,3,3,982,1.348259,North
2/10/2017,2017,Waterbury,58230,27500,?,Detached House,3,1,990,1.348259,North
2/11/2017,2017,Stamford,259000,371000,Single Family,Detached House,3,2,935,1.348259,East
2/12/2017,2017,,29420,14000,?,Duplex,4,4,1222,1.348259,North
2/14/2017,2017,Waterbury,89270,45100,Two Family,Duplex,4,3,1360,1.348259,North
2/14/2017,2017,Stamford,282000,565000,Single Family,Detached House,3,1,,1.348259,East
2/18/2017,2017,Greenwich,3204810,4063000,?,Detached House,3,2,,1.348259,East
2/18/2017,2017,Fairfield,372960,545000,Single Family,Detached House,3,2,1058,1.348259,West
2/19/2017,2017,,91420,150000,Single Family,Detached House,3,1,960,1.348259,South
2/19/2017,2017,Greenwich,718480,1400000,Three Family,Triplex,6,4,2190,1.348259,West
